PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭
1144012700100280002,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로44길 6 (상암동),근린생활1,제1종근린생활시설,1015133136,지번
1144010100104250026,서울특별시 마포구 아현동,서울특별시 마포구 마포대로20길 6-25 (아현동),근린생활2,제2종근린생활시설,101513119,지번
1144012000103940068,서울특별시 마포구 서교동,서울특별시 마포구 양화로8길 14 (서교동),근린생활2,제2종근린생활시설,1015120106,지번
1144011100100910396,서울특별시 마포구 신수동,서울특별시 마포구 신수로 100 (신수동),근린생활2,제2종근린생활시설,1015115727,지번
1144011000100540001,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로16길 10 (노고산동),근린생활2,제2종근린생활시설,1015114793,지번
1144011000100490050,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로16길 8 (노고산동),근린생활1,제1종근린생활시설,1015114786,지번
1144011000100540045,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로12나길 12 (노고산동),근린생활2,제2종근린생활시설,1015114827,지번
1144012100101840001,서울특별시 마포구 동교동,서울특별시 마포구 신촌로 50 (동교동),근린생활,근린생활시설,1015122247,지번
1144012400102600047,서울특별시 마포구 연남동,서울특별시 마포구 동교로32길 5 (연남동),근린생활2,제2종근린생활시설,10151100233829,지번
1144012000103580050,서울특별시 마포구 서교동,서울특별시 마포구 와우산로21길 36-8 (서교동),근린생활1,제1종근린생활시설,10151100249618,지번
1144012000104690011,서울특별시 마포구 서교동,서울특별시 마포구 잔다리로 113 (서교동),근린생활2,제2종근린생활시설,10151100248298,지번
1144012200103620009,서울특별시 마포구 합정동,서울특별시 마포구 독막로6길 11 (합정동),근린생활2,제2종근린생활시설,10151100232555,지번
1144012300103760007,서울특별시 마포구 망원동,서울특별시 마포구 동교로9길 49 (망원동),근린생활2,제2종근린생활시설,10151100237334,지번
1144012000103960010,서울특별시 마포구 서교동,서울특별시 마포구 독막로3길 28-18 (서교동),근린생활2,제2종근린생활시설,10151100184503,지번
1144011100100810022,서울특별시 마포구 신수동,서울특별시 마포구 서강로16길 72 (신수동),근린생활2,제2종근린생활시설,10151100232415,지번
1144010800101200000,서울특별시 마포구 대흥동,서울특별시 마포구 백범로 91 (대흥동),근린생활1,제1종근린생활시설,10151100244977,지번
1144012200104410031,서울특별시 마포구 합정동,서울특별시 마포구 포은로 49-10 (합정동),근린생활2,제2종근린생활시설,1015124099,지번
1144012100101860012,서울특별시 마포구 동교동,서울특별시 마포구 신촌로12길 22 (동교동),근린생활1,제1종근린생활시설,1015122273,지번
