TRDAR_CD,TRDAR_CD_N,SIGNGU_NM,ADSTRD_NM,R_ONE_상권,상가유형,기준_년분기_코드,임대료_천원㎡,임대가격지수,공실률,매칭상권_임대료표본수,매칭상권_공실률표본수,임대료_표본부족,공실률_표본부족,임대료_분위_매칭상권내,공실률_분위_매칭상권내,mapping_method,mapping_confidence,join_eligible,grain_is_proxy
3120023,서울시청,중구,명동,시청,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120072,성신여대,성북구,동선동,성신여대,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120073,미아사거리,성북구,길음2동,미아사거리,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120076,수유역,강북구,수유3동,수유,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120090,연신내역,은평구,불광1동,연신내,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120092,불광역,은평구,대조동,불광역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120094,"신촌역(신촌역, 신촌로터리)",서대문구,신촌동,신촌/이대,소규모상가,20242,,100.0,,0,0,True,True,,,composite_components,high,True,True
3120100,망원역,마포구,망원1동,망원역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120103,홍대입구역(홍대),마포구,서교동,홍대/합정,소규모상가,20242,,100.0,,0,0,True,True,,,composite_components,high,True,True
3120107,공덕역(공덕오거리),마포구,도화동,공덕역,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120120,화곡역,강서구,화곡1동,화곡,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120121,까치산역,강서구,화곡1동,까치산역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120123,오류동역,구로구,오류1동,오류동역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120143,당산역,영등포구,당산2동,당산역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120145,영등포역(영등포),영등포구,영등포동,영등포역,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120153,노량진역(노량진),동작구,노량진1동,노량진,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120157,신림역(신림),관악구,신림동,신림역,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120159,서울대입구역,관악구,청룡동,서울대입구역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120160,사당역(사당),서초구,방배2동,사당,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120173,교대역(법원.검찰청),서초구,서초1동,교대역,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120175,남부터미널역,서초구,서초1동,남부터미널,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120178,신사역,서초구,잠원동,신사역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120185,논현역,강남구,논현1동,논현역,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120208,청담사거리(청담동명품거리),강남구,청담동,청담,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120225,잠실새내역(신천),송파구,잠실본동,잠실새내역,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3120231,가락시장,송파구,가락1동,가락시장,소규모상가,20242,,100.0,,0,0,True,True,,,exact_name,high,True,True
3120243,천호역,강동구,천호2동,천호,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3130024,남대문시장(자유상가),중구,회현동,남대문,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3130035,방산종합시장(방산시장),중구,을지로동,방산시장,소규모상가,20242,,100.0,,0,0,True,True,,,explicit_alias,high,True,True
3110431,상계역,노원구,중계4동,상계역,소규모상가,20243,24.6,100.04,2.5953036369703,44,44,False,False,2.3,47.7,exact_name,high,True,True
3120002,서촌(경복궁역),종로구,사직동,서촌,소규모상가,20243,43.6,100.45,4.03159661320648,44,44,False,False,43.2,59.1,explicit_alias,high,True,True
3120003,광화문역,종로구,사직동,광화문,소규모상가,20243,91.4,100.22,0.944655669105075,44,44,False,False,93.2,31.8,explicit_alias,high,True,True
3120007,북촌(안국역),종로구,가회동,북촌,소규모상가,20243,97.3,100.1,25.9012294227964,44,44,False,False,97.7,100.0,explicit_alias,high,True,True
3120012,대학로(혜화역),종로구,혜화동,혜화동,소규모상가,20243,60.8,100.45,0.554602620580407,44,44,False,False,72.7,25.0,explicit_alias,high,True,True
3120023,서울시청,중구,명동,시청,소규모상가,20243,95.7,100.2,6.60397301781516,44,44,False,False,95.5,75.0,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,소규모상가,20243,137.7,100.94,2.39000718617026,44,44,False,False,100.0,45.5,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,소규모상가,20243,51.9,100.93,1.01701407087852,44,44,False,False,56.8,34.1,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,소규모상가,20243,75.0,100.49,7.98867880361342,44,44,False,False,90.9,84.1,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,소규모상가,20243,43.3,100.44,0.0,44,44,False,False,38.6,22.7,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,소규모상가,20243,56.8,104.11,5.77190460841824,44,44,False,False,63.6,68.2,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,소규모상가,20243,50.4,99.84,0.0,44,44,False,False,54.5,22.7,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,소규모상가,20243,35.1,100.47,0.0,44,44,False,False,15.9,22.7,explicit_alias,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,소규모상가,20243,40.4,100.21,0.815394760184903,44,44,False,False,29.5,27.3,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,소규모상가,20243,47.5,100.12,0.0,44,44,False,False,52.3,22.7,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,소규모상가,20243,44.8,99.7,0.0,44,44,False,False,47.7,22.7,exact_name,high,True,True
3120072,성신여대,성북구,동선동,성신여대,소규모상가,20243,58.2,100.38,1.72917307101137,44,44,False,False,65.9,40.9,exact_name,high,True,True
3120073,미아사거리,성북구,길음2동,미아사거리,소규모상가,20243,40.2,100.44,5.99637602196803,44,44,False,False,27.3,70.5,exact_name,high,True,True
3120076,수유역,강북구,수유3동,수유,소규모상가,20243,40.2,100.06,8.70219253666328,44,44,False,False,27.3,86.4,explicit_alias,high,True,True
3120090,연신내역,은평구,불광1동,연신내,소규모상가,20243,44.7,102.32,2.70926918481635,44,44,False,False,45.5,50.0,explicit_alias,high,True,True
3120092,불광역,은평구,대조동,불광역,소규모상가,20243,39.7,100.1,7.51354981054247,44,44,False,False,22.7,79.5,exact_name,high,True,True
3120094,"신촌역(신촌역, 신촌로터리)",서대문구,신촌동,신촌/이대,소규모상가,20243,40.9,99.13,9.49302143208723,44,44,False,False,34.1,88.6,composite_components,high,True,True
3120100,망원역,마포구,망원1동,망원역,소규모상가,20243,40.6,100.23,0.0,44,44,False,False,31.8,22.7,exact_name,high,True,True
3120103,홍대입구역(홍대),마포구,서교동,홍대/합정,소규모상가,20243,60.2,100.68,4.63510000394951,44,44,False,False,70.5,63.6,composite_components,high,True,True
3120107,공덕역(공덕오거리),마포구,도화동,공덕역,소규모상가,20243,59.0,101.83,1.10480177042768,44,44,False,False,68.2,36.4,explicit_alias,high,True,True
3120120,화곡역,강서구,화곡1동,화곡,소규모상가,20243,29.9,100.01,10.4002571933773,44,44,False,False,4.5,93.2,explicit_alias,high,True,True
3120121,까치산역,강서구,화곡1동,까치산역,소규모상가,20243,30.6,100.07,3.66018633675896,44,44,False,False,6.8,56.8,exact_name,high,True,True
3120123,오류동역,구로구,오류1동,오류동역,소규모상가,20243,55.7,99.96,7.87544061374903,44,44,False,False,59.1,81.8,exact_name,high,True,True
3120143,당산역,영등포구,당산2동,당산역,소규모상가,20243,38.3,100.09,0.0,44,44,False,False,20.5,22.7,exact_name,high,True,True
3120145,영등포역(영등포),영등포구,영등포동,영등포역,소규모상가,20243,38.0,100.08,1.59010095697609,44,44,False,False,18.2,38.6,explicit_alias,high,True,True
3120153,노량진역(노량진),동작구,노량진1동,노량진,소규모상가,20243,30.7,98.99,3.40869813951825,44,44,False,False,9.1,52.3,explicit_alias,high,True,True
3120157,신림역(신림),관악구,신림동,신림역,소규모상가,20243,67.4,99.54,0.870842889908257,44,44,False,False,79.5,29.5,explicit_alias,high,True,True
3120159,서울대입구역,관악구,청룡동,서울대입구역,소규모상가,20243,67.3,100.14,4.41069134649072,44,44,False,False,77.3,61.4,exact_name,high,True,True
3120160,사당역(사당),서초구,방배2동,사당,소규모상가,20243,45.1,100.56,3.43603854693183,44,44,False,False,50.0,54.5,explicit_alias,high,True,True
3120173,교대역(법원.검찰청),서초구,서초1동,교대역,소규모상가,20243,43.6,100.42,0.0,44,44,False,False,43.2,22.7,explicit_alias,high,True,True
3120175,남부터미널역,서초구,서초1동,남부터미널,소규모상가,20243,41.9,100.65,0.0,44,44,False,False,36.4,22.7,explicit_alias,high,True,True
3120178,신사역,서초구,잠원동,신사역,소규모상가,20243,70.2,100.4,6.797693205863,44,44,False,False,86.4,77.3,exact_name,high,True,True
3120185,논현역,강남구,논현1동,논현역,소규모상가,20243,67.8,100.26,0.0,44,44,False,False,81.8,22.7,exact_name,high,True,True
3120208,청담사거리(청담동명품거리),강남구,청담동,청담,소규모상가,20243,65.1,100.29,17.3743302671685,44,44,False,False,75.0,97.7,explicit_alias,high,True,True
3120225,잠실새내역(신천),송파구,잠실본동,잠실새내역,소규모상가,20243,33.7,100.36,9.74290441644393,44,44,False,False,13.6,90.9,explicit_alias,high,True,True
3120231,가락시장,송파구,가락1동,가락시장,소규모상가,20243,31.3,100.33,17.1764154077664,44,44,False,False,11.4,95.5,exact_name,high,True,True
3120243,천호역,강동구,천호2동,천호,소규모상가,20243,56.0,100.79,2.2793133820573,44,44,False,False,61.4,43.2,explicit_alias,high,True,True
3130024,남대문시장(자유상가),중구,회현동,남대문,소규모상가,20243,69.6,101.57,6.20952553320249,44,44,False,False,84.1,72.7,explicit_alias,high,True,True
3130035,방산종합시장(방산시장),중구,을지로동,방산시장,소규모상가,20243,72.9,100.23,4.9916302719847,44,44,False,False,88.6,65.9,explicit_alias,high,True,True
3110431,상계역,노원구,중계4동,상계역,소규모상가,20244,24.6,100.09,2.5953036369703,44,44,False,False,2.3,43.2,exact_name,high,True,True
3120002,서촌(경복궁역),종로구,사직동,서촌,소규모상가,20244,43.7,100.55,7.78558719983848,44,44,False,False,40.9,79.5,explicit_alias,high,True,True
3120003,광화문역,종로구,사직동,광화문,소규모상가,20244,91.6,100.45,0.944655669105075,44,44,False,False,93.2,29.5,explicit_alias,high,True,True
3120007,북촌(안국역),종로구,가회동,북촌,소규모상가,20244,97.5,100.26,10.0678025870774,44,44,False,False,97.7,93.2,explicit_alias,high,True,True
3120012,대학로(혜화역),종로구,혜화동,혜화동,소규모상가,20244,60.7,100.25,0.554602620580407,44,44,False,False,72.7,22.7,explicit_alias,high,True,True
3120023,서울시청,중구,명동,시청,소규모상가,20244,95.8,100.24,4.26961685553769,44,44,False,False,95.5,59.1,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,소규모상가,20244,139.0,101.84,2.39000718617026,44,44,False,False,100.0,40.9,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,소규모상가,20244,52.0,101.03,1.01701407087852,44,44,False,False,56.8,31.8,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,소규모상가,20244,74.9,100.37,7.98867880361342,44,44,False,False,90.9,84.1,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,소규모상가,20244,43.4,100.67,6.11502924935761,44,44,False,False,38.6,70.5,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,소규모상가,20244,58.1,107.53,1.88584897699464,44,44,False,False,63.6,38.6,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,소규모상가,20244,50.4,99.82,0.0,44,44,False,False,54.5,20.5,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,소규모상가,20244,35.2,100.73,6.7905987315749,44,44,False,False,15.9,72.7,explicit_alias,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,소규모상가,20244,40.5,100.37,0.815394760184903,44,44,False,False,29.5,25.0,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,소규모상가,20244,47.4,99.88,0.0,44,44,False,False,52.3,20.5,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,소규모상가,20244,44.7,99.55,0.0,44,44,False,False,47.7,20.5,exact_name,high,True,True
3120072,성신여대,성북구,동선동,성신여대,소규모상가,20244,58.4,100.69,4.58711189671073,44,44,False,False,65.9,61.4,exact_name,high,True,True
3120073,미아사거리,성북구,길음2동,미아사거리,소규모상가,20244,40.1,100.29,5.99637602196803,44,44,False,False,27.3,68.2,exact_name,high,True,True
3120076,수유역,강북구,수유3동,수유,소규모상가,20244,40.1,99.86,8.70219253666328,44,44,False,False,27.3,86.4,explicit_alias,high,True,True
3120090,연신내역,은평구,불광1동,연신내,소규모상가,20244,44.7,102.38,2.70926918481635,44,44,False,False,47.7,45.5,explicit_alias,high,True,True
3120092,불광역,은평구,대조동,불광역,소규모상가,20244,39.6,99.95,7.51354981054247,44,44,False,False,22.7,77.3,exact_name,high,True,True
3120094,"신촌역(신촌역, 신촌로터리)",서대문구,신촌동,신촌/이대,소규모상가,20244,40.8,98.98,9.49302143208723,44,44,False,False,34.1,88.6,composite_components,high,True,True
3120100,망원역,마포구,망원1동,망원역,소규모상가,20244,40.6,100.25,3.78525752758945,44,44,False,False,31.8,56.8,exact_name,high,True,True
3120103,홍대입구역(홍대),마포구,서교동,홍대/합정,소규모상가,20244,60.5,101.2,4.63510000394951,44,44,False,False,70.5,63.6,composite_components,high,True,True
3120107,공덕역(공덕오거리),마포구,도화동,공덕역,소규모상가,20244,59.2,102.11,1.10480177042768,44,44,False,False,68.2,34.1,explicit_alias,high,True,True
3120120,화곡역,강서구,화곡1동,화곡,소규모상가,20244,29.8,99.96,10.4002571933773,44,44,False,False,4.5,95.5,explicit_alias,high,True,True
3120121,까치산역,강서구,화곡1동,까치산역,소규모상가,20244,30.5,99.85,3.66018633675896,44,44,False,False,6.8,54.5,exact_name,high,True,True
3120123,오류동역,구로구,오류1동,오류동역,소규모상가,20244,55.7,99.9,7.87544061374903,44,44,False,False,59.1,81.8,exact_name,high,True,True
3120143,당산역,영등포구,당산2동,당산역,소규모상가,20244,38.3,100.17,0.0,44,44,False,False,20.5,20.5,exact_name,high,True,True
3120145,영등포역(영등포),영등포구,영등포동,영등포역,소규모상가,20244,38.0,100.1,1.59010095697609,44,44,False,False,18.2,36.4,explicit_alias,high,True,True
3120153,노량진역(노량진),동작구,노량진1동,노량진,소규모상가,20244,30.6,98.57,3.40869813951825,44,44,False,False,9.1,50.0,explicit_alias,high,True,True
3120157,신림역(신림),관악구,신림동,신림역,소규모상가,20244,67.3,99.38,0.870842889908257,44,44,False,False,77.3,27.3,explicit_alias,high,True,True
3120159,서울대입구역,관악구,청룡동,서울대입구역,소규모상가,20244,67.4,100.16,2.96552026159056,44,44,False,False,79.5,47.7,exact_name,high,True,True
3120160,사당역(사당),서초구,방배2동,사당,소규모상가,20244,45.1,100.52,3.43603854693183,44,44,False,False,50.0,52.3,explicit_alias,high,True,True
3120173,교대역(법원.검찰청),서초구,서초1동,교대역,소규모상가,20244,43.8,100.87,0.0,44,44,False,False,43.2,20.5,explicit_alias,high,True,True
3120175,남부터미널역,서초구,서초1동,남부터미널,소규모상가,20244,42.0,101.0,0.0,44,44,False,False,36.4,20.5,explicit_alias,high,True,True
3120178,신사역,서초구,잠원동,신사역,소규모상가,20244,70.4,100.58,6.797693205863,44,44,False,False,86.4,75.0,exact_name,high,True,True
3120185,논현역,강남구,논현1동,논현역,소규모상가,20244,68.2,100.96,0.0,44,44,False,False,81.8,20.5,exact_name,high,True,True
3120208,청담사거리(청담동명품거리),강남구,청담동,청담,소규모상가,20244,66.0,101.4,14.4404380520891,44,44,False,False,75.0,100.0,explicit_alias,high,True,True
3120225,잠실새내역(신천),송파구,잠실본동,잠실새내역,소규모상가,20244,33.7,100.46,9.74290441644393,44,44,False,False,13.6,90.9,explicit_alias,high,True,True
3120231,가락시장,송파구,가락1동,가락시장,소규모상가,20244,31.1,99.74,0.0,44,44,False,False,11.4,20.5,exact_name,high,True,True
3120243,천호역,강동구,천호2동,천호,소규모상가,20244,56.2,101.09,0.0,44,44,False,False,61.4,20.5,explicit_alias,high,True,True
3130024,남대문시장(자유상가),중구,회현동,남대문,소규모상가,20244,69.7,101.67,14.0490585886465,44,44,False,False,84.1,97.7,explicit_alias,high,True,True
3130035,방산종합시장(방산시장),중구,을지로동,방산시장,소규모상가,20244,72.9,100.31,4.9916302719847,44,44,False,False,88.6,65.9,explicit_alias,high,True,True
3110431,상계역,노원구,중계4동,상계역,소규모상가,20251,24.5,99.94,5.19060727394061,44,44,False,False,2.3,65.9,exact_name,high,True,True
3120002,서촌(경복궁역),종로구,사직동,서촌,소규모상가,20251,43.5,100.26,4.03159661320648,44,44,False,False,40.9,52.3,explicit_alias,high,True,True
3120003,광화문역,종로구,사직동,광화문,소규모상가,20251,91.4,100.23,0.944655669105075,44,44,False,False,93.2,31.8,explicit_alias,high,True,True
3120007,북촌(안국역),종로구,가회동,북촌,소규모상가,20251,97.4,100.21,10.0678025870774,44,44,False,False,97.7,84.1,explicit_alias,high,True,True
3120012,대학로(혜화역),종로구,혜화동,혜화동,소규모상가,20251,60.6,100.18,0.554602620580407,44,44,False,False,72.7,27.3,explicit_alias,high,True,True
3120023,서울시청,중구,명동,시청,소규모상가,20251,95.7,100.21,4.26961685553769,44,44,False,False,95.5,54.5,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,소규모상가,20251,139.5,102.24,1.19500359308513,44,44,False,False,100.0,38.6,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,소규모상가,20251,51.5,100.17,1.01701407087852,44,44,False,False,56.8,34.1,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,소규모상가,20251,74.5,99.76,7.98867880361342,44,44,False,False,90.9,75.0,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,소규모상가,20251,43.5,100.86,0.0,44,44,False,False,40.9,25.0,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,소규모상가,20251,59.1,109.01,1.87741914609925,44,44,False,False,65.9,40.9,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,소규모상가,20251,50.4,99.74,5.07732663866493,44,44,False,False,54.5,63.6,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,소규모상가,20251,35.2,100.79,6.7905987315749,44,44,False,False,15.9,68.2,explicit_alias,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,소규모상가,20251,40.5,100.39,0.0,44,44,False,False,29.5,25.0,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,소규모상가,20251,47.3,99.7,0.0,44,44,False,False,52.3,25.0,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,소규모상가,20251,44.7,99.5,0.0,44,44,False,False,47.7,25.0,exact_name,high,True,True
3120072,성신여대,성북구,동선동,성신여대,소규모상가,20251,58.3,100.58,4.58711189671073,44,44,False,False,63.6,56.8,exact_name,high,True,True
3120073,미아사거리,성북구,길음2동,미아사거리,소규모상가,20251,40.0,100.08,10.1135139510701,44,44,False,False,27.3,86.4,exact_name,high,True,True
3120076,수유역,강북구,수유3동,수유,소규모상가,20251,40.0,99.54,8.70219253666328,44,44,False,False,27.3,79.5,explicit_alias,high,True,True
3120090,연신내역,은평구,불광1동,연신내,소규모상가,20251,44.6,102.13,3.00228942924462,44,44,False,False,45.5,45.5,explicit_alias,high,True,True
3120092,불광역,은평구,대조동,불광역,소규모상가,20251,39.5,99.58,7.51354981054247,44,44,False,False,22.7,70.5,exact_name,high,True,True
3120094,"신촌역(신촌역, 신촌로터리)",서대문구,신촌동,신촌/이대,소규모상가,20251,40.7,98.59,8.41869721119191,44,44,False,False,34.1,77.3,composite_components,high,True,True
3120100,망원역,마포구,망원1동,망원역,소규모상가,20251,40.6,100.06,10.8443075450199,44,44,False,False,31.8,95.5,exact_name,high,True,True
3120103,홍대입구역(홍대),마포구,서교동,홍대/합정,소규모상가,20251,60.2,100.62,4.63510000394951,44,44,False,False,70.5,59.1,composite_components,high,True,True
3120107,공덕역(공덕오거리),마포구,도화동,공덕역,소규모상가,20251,59.2,102.24,1.10480177042768,44,44,False,False,68.2,36.4,explicit_alias,high,True,True
3120120,화곡역,강서구,화곡1동,화곡,소규모상가,20251,29.8,99.94,10.4002571933773,44,44,False,False,4.5,88.6,explicit_alias,high,True,True
3120121,까치산역,강서구,화곡1동,까치산역,소규모상가,20251,30.4,99.56,3.66018633675896,44,44,False,False,9.1,50.0,exact_name,high,True,True
3120123,오류동역,구로구,오류1동,오류동역,소규모상가,20251,55.5,99.65,10.4974458539896,44,44,False,False,59.1,90.9,exact_name,high,True,True
3120143,당산역,영등포구,당산2동,당산역,소규모상가,20251,38.3,100.2,0.0,44,44,False,False,20.5,25.0,exact_name,high,True,True
3120145,영등포역(영등포),영등포구,영등포동,영등포역,소규모상가,20251,38.0,100.47,0.0,44,44,False,False,18.2,25.0,explicit_alias,high,True,True
3120153,노량진역(노량진),동작구,노량진1동,노량진,소규모상가,20251,30.4,97.89,5.04323870592061,44,44,False,False,9.1,61.4,explicit_alias,high,True,True
3120157,신림역(신림),관악구,신림동,신림역,소규모상가,20251,66.9,98.88,0.870842889908257,44,44,False,False,77.3,29.5,explicit_alias,high,True,True
3120159,서울대입구역,관악구,청룡동,서울대입구역,소규모상가,20251,67.3,100.03,2.96552026159056,44,44,False,False,79.5,43.2,exact_name,high,True,True
3120160,사당역(사당),서초구,방배2동,사당,소규모상가,20251,45.2,100.68,3.43603854693183,44,44,False,False,50.0,47.7,explicit_alias,high,True,True
3120173,교대역(법원.검찰청),서초구,서초1동,교대역,소규모상가,20251,44.0,101.47,0.0,44,44,False,False,43.2,25.0,explicit_alias,high,True,True
3120175,남부터미널역,서초구,서초1동,남부터미널,소규모상가,20251,42.2,101.28,0.0,44,44,False,False,36.4,25.0,explicit_alias,high,True,True
3120178,신사역,서초구,잠원동,신사역,소규모상가,20251,70.8,101.19,7.55694379411922,44,44,False,False,86.4,72.7,exact_name,high,True,True
3120185,논현역,강남구,논현1동,논현역,소규모상가,20251,68.5,101.38,0.0,44,44,False,False,81.8,25.0,exact_name,high,True,True
3120208,청담사거리(청담동명품거리),강남구,청담동,청담,소규모상가,20251,66.3,101.87,9.62561827272362,44,44,False,False,75.0,81.8,explicit_alias,high,True,True
3120225,잠실새내역(신천),송파구,잠실본동,잠실새내역,소규모상가,20251,33.8,100.76,16.6724518958196,44,44,False,False,13.6,100.0,explicit_alias,high,True,True
3120231,가락시장,송파구,가락1동,가락시장,소규모상가,20251,30.9,99.19,0.0,44,44,False,False,11.4,25.0,exact_name,high,True,True
3120243,천호역,강동구,천호2동,천호,소규모상가,20251,56.2,101.22,0.0,44,44,False,False,61.4,25.0,explicit_alias,high,True,True
3130024,남대문시장(자유상가),중구,회현동,남대문,소규모상가,20251,69.4,101.21,16.4799303202891,44,44,False,False,84.1,97.7,explicit_alias,high,True,True
3130035,방산종합시장(방산시장),중구,을지로동,방산시장,소규모상가,20251,72.8,100.22,10.5018060992033,44,44,False,False,88.6,93.2,explicit_alias,high,True,True
3110431,상계역,노원구,중계4동,상계역,소규모상가,20252,24.5,99.9,2.5953036369703,44,44,False,False,2.3,52.3,exact_name,high,True,True
3120002,서촌(경복궁역),종로구,사직동,서촌,소규모상가,20252,43.6,100.5,2.51738192280029,44,44,False,False,38.6,50.0,explicit_alias,high,True,True
3120003,광화문역,종로구,사직동,광화문,소규모상가,20252,91.3,100.2,0.944655669105075,44,44,False,False,93.2,34.1,explicit_alias,high,True,True
3120007,북촌(안국역),종로구,가회동,북촌,소규모상가,20252,97.6,100.42,0.0,44,44,False,False,97.7,22.7,explicit_alias,high,True,True
3120012,대학로(혜화역),종로구,혜화동,혜화동,소규모상가,20252,59.5,99.93,0.558531852759409,44,44,False,False,70.5,29.5,explicit_alias,high,True,True
3120023,서울시청,중구,명동,시청,소규모상가,20252,95.8,100.27,4.26961685553769,44,44,False,False,95.5,65.9,explicit_alias,high,True,True
3120028,명동(명동거리),중구,명동,명동,소규모상가,20252,140.0,102.63,1.19500359308513,44,44,False,False,100.0,40.9,explicit_alias,high,True,True
3120032,충무로역,중구,필동,충무로,소규모상가,20252,51.5,100.04,1.01701407087852,44,44,False,False,56.8,36.4,explicit_alias,high,True,True
3120038,약수역,중구,다산동,약수역,소규모상가,20252,74.4,99.63,7.98867880361342,44,44,False,False,88.6,81.8,exact_name,high,True,True
3120049,왕십리역(왕십리),성동구,행당1동,왕십리,소규모상가,20252,43.7,101.23,2.40965502159532,44,44,False,False,40.9,47.7,explicit_alias,high,True,True
3120051,뚝섬역,성동구,성수1가2동,뚝섬,소규모상가,20252,59.5,111.32,4.11439945709633,44,44,False,False,70.5,63.6,explicit_alias,high,True,True
3120053,건대입구역(건대),광진구,화양동,건대입구,소규모상가,20252,50.3,99.64,15.150308180048,44,44,False,False,54.5,93.2,explicit_alias,high,True,True
3120055,군자역,광진구,군자동,군자,소규모상가,20252,35.2,100.81,6.7905987315749,44,44,False,False,15.9,75.0,explicit_alias,high,True,True
3120063,청량리역(청량리),동대문구,전농1동,청량리,소규모상가,20252,40.5,100.49,0.0,44,44,False,False,29.5,22.7,explicit_alias,high,True,True
3120064,경희대학교(경희대),동대문구,회기동,경희대,소규모상가,20252,47.4,99.85,0.0,44,44,False,False,52.3,22.7,explicit_alias,high,True,True
3120069,상봉역,중랑구,상봉2동,상봉역,소규모상가,20252,44.6,99.41,0.0,44,44,False,False,47.7,22.7,exact_name,high,True,True
